GHO,PUBLISHSTATE,YEAR,REGION,WORLDBANKINCOMEGROUP,COUNTRY,AGEGROUP,SEX,prob_death
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,SEN,AGE75-79,FMLE,0.1
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,URY,AGE10-14,MLE,0
LIFE_0000000029,PUBLISHED,2012,AMR,WB_HI,CHL,AGE80-84,MLE,0.079518
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,KEN,AGE10-14,MLE,0.002628
LIFE_0000000029,PUBLISHED,2012,AMR,WB_LI,HTI,AGE5-9,MLE,0.002992
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,CHL,AGE1-4,FMLE,0.001
LIFE_0000000029,PUBLISHED,2012,WPR,WB_HI,AUS,AGE20-24,MLE,0.000604
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LMI,STP,AGE30-34,FMLE,0.003599
LIFE_0000000029,PUBLISHED,1990,AMR,WB_LMI,PRY,AGE20-24,MLE,0.001059
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,CYP,AGE5-9,FMLE,0.00012
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LMI,STP,AGE35-39,FMLE,0.002979
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LMI,COG,AGE75-79,MLE,0.085915
LIFE_0000000029,PUBLISHED,2013,AFR,WB_UMI,GAB,AGE5-9,MLE,0.002271
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,FIN,AGE10-14,FMLE,0.000105
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,VEN,AGE75-79,MLE,0.069687
LIFE_0000000029,PUBLISHED,2000,EMR,WB_LMI,IRN,AGE20-24,MLE,0.003
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,LTU,AGE65-69,FMLE,0.018177
LIFE_0000000029,PUBLISHED,2013,WPR,WB_LMI,LAO,AGE60-64,MLE,0.023273
LIFE_0000000029,PUBLISHED,2000,SEAR,WB_LMI,IND,AGE10-14,FMLE,0.001306
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,IRL,AGE65-69,FMLE,0.009766
LIFE_0000000029,PUBLISHED,1990,EUR,WB_LMI,MDA,AGE95-99,FMLE,0.321845
LIFE_0000000029,PUBLISHED,2012,EMR,WB_LI,SOM,AGELT1,MLE,0.104351
LIFE_0000000029,PUBLISHED,2000,EUR,WB_UMI,MNE,AGE70-74,MLE,0.047729
LIFE_0000000029,PUBLISHED,1990,EMR,WB_LI,SSD,AGE70-74,FMLE,0.073
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LMI,MRT,AGELT1,FMLE,0.059475
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LMI,GHA,AGE20-24,FMLE,0.003581
LIFE_0000000029,PUBLISHED,2000,WPR,WB_HI,JPN,AGE20-24,MLE,0.000677
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LMI,LSO,AGE85-89,FMLE,0.163878
LIFE_0000000029,PUBLISHED,2013,EUR,WB_LMI,ARM,AGE60-64,FMLE,0.013893
LIFE_0000000029,PUBLISHED,1990,AMR,WB_LMI,GUY,AGE100PLUS,MLE,0.367165
LIFE_0000000029,PUBLISHED,2012,EUR,WB_UMI,ROU,AGE50-54,FMLE,0.004174
LIFE_0000000029,PUBLISHED,2013,WPR,WB_LMI,VNM,AGE65-69,FMLE,0.013306
LIFE_0000000029,PUBLISHED,2013,EUR,WB_LMI,UKR,AGE80-84,MLE,0.13219
LIFE_0000000029,PUBLISHED,2013,SEAR,WB_UMI,MDV,AGE30-34,FMLE,0.000317
LIFE_0000000029,PUBLISHED,2012,WPR,WB_UMI,COK,AGE55-59,FMLE,0.002542
LIFE_0000000029,PUBLISHED,2000,WPR,WB_HI,SGP,AGE25-29,FMLE,0.000268
LIFE_0000000029,PUBLISHED,2000,WPR,WB_LI,VNM,AGE80-84,FMLE,0.061
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,HUN,AGE40-44,FMLE,0.003
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,DEU,AGE90-94,FMLE,0.241344
LIFE_0000000029,PUBLISHED,2000,EUR,WB_LMI,ARM,AGE50-54,FMLE,0.004979
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,NER,AGE40-44,MLE,0.007872
LIFE_0000000029,PUBLISHED,1990,EUR,WB_LI,UZB,AGE70-74,MLE,0.06
LIFE_0000000029,PUBLISHED,2000,AMR,WB_HI,BHS,AGE10-14,FMLE,0.00021
LIFE_0000000029,PUBLISHED,2013,AMR,WB_UMI,JAM,AGE60-64,MLE,0.013802
LIFE_0000000029,PUBLISHED,2012,AMR,WB_UMI,SUR,AGE85-89,MLE,0.096223
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,AUT,AGE60-64,FMLE,0.008058
LIFE_0000000029,PUBLISHED,2013,AFR,WB_UMI,MUS,AGE65-69,MLE,0.032484
LIFE_0000000029,PUBLISHED,2013,SEAR,WB_LI,PRK,AGE1-4,MLE,0.001606
LIFE_0000000029,PUBLISHED,2000,WPR,WB_UMI,TUV,AGELT1,MLE,0.05061
LIFE_0000000029,PUBLISHED,2012,AMR,WB_UMI,LCA,AGE30-34,MLE,0.002527
LIFE_0000000029,PUBLISHED,2012,EUR,WB_UMI,MKD,AGELT1,FMLE,0.006058
LIFE_0000000029,PUBLISHED,1990,EMR,WB_LI,SOM,AGE5-9,FMLE,0.007787
LIFE_0000000029,PUBLISHED,2012,AFR,WB_UMI,AGO,AGE1-4,MLE,0.018828
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,PER,AGE70-74,FMLE,0.02494
LIFE_0000000029,PUBLISHED,2000,WPR,WB_UMI,TUV,AGE50-54,FMLE,0.011033
LIFE_0000000029,PUBLISHED,2000,EMR,WB_LMI,SYR,AGE15-19,FMLE,0.000495
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,DEU,AGE80-84,MLE,0.075618
LIFE_0000000029,PUBLISHED,2012,SEAR,,,AGE25-29,FMLE,0.001689
LIFE_0000000029,PUBLISHED,2000,AMR,WB_HI,CAN,AGE10-14,FMLE,0.000139
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LMI,SSD,AGE15-19,FMLE,0.005674
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LMI,CMR,AGE1-4,FMLE,0.008718
LIFE_0000000029,PUBLISHED,2000,EUR,WB_LI,KGZ,AGE45-49,MLE,0.011
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,TGO,AGE70-74,FMLE,0.051024
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,BRA,AGE45-49,MLE,0.009149
LIFE_0000000029,PUBLISHED,2013,EMR,WB_HI,SAU,AGE35-39,FMLE,0.000762
LIFE_0000000029,PUBLISHED,2013,WPR,WB_LMI,MNG,AGE10-14,FMLE,0.000239
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,PHL,AGE5-9,FMLE,0.001211
LIFE_0000000029,PUBLISHED,2000,AFR,WB_UMI,DZA,AGE50-54,MLE,0.008678
LIFE_0000000029,PUBLISHED,2013,WPR,WB_LMI,WSM,AGE30-34,MLE,0.001195
LIFE_0000000029,PUBLISHED,1990,AFR,WB_UMI,DZA,AGE30-34,FMLE,0.00203
LIFE_0000000029,PUBLISHED,2013,EMR,,,AGE90-94,MLE,0.294778
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,RUS,AGE10-14,FMLE,0.000291
LIFE_0000000029,PUBLISHED,2000,AMR,WB_UMI,SUR,AGE20-24,FMLE,0.001159
LIFE_0000000029,PUBLISHED,2013,EUR,WB_UMI,MNE,AGE55-59,FMLE,0.006185
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LI,NIU,AGE25-29,MLE,0.002
LIFE_0000000029,PUBLISHED,1990,AFR,WB_UMI,SYC,AGE40-44,FMLE,0.003017
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,SLB,AGE50-54,MLE,0.014801
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,PRT,AGELT1,FMLE,0.005132
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,RWA,AGE65-69,MLE,0.029998
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LMI,COG,AGE65-69,MLE,0.038616
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,NOR,AGE95-99,FMLE,0.318659
LIFE_0000000029,PUBLISHED,2012,SEAR,WB_LMI,TLS,AGE25-29,FMLE,0.001877
LIFE_0000000029,PUBLISHED,2012,WPR,WB_LMI,PHL,AGELT1,MLE,0.027147
LIFE_0000000029,PUBLISHED,2013,AFR,,,AGE70-74,BTSX,0.054407
LIFE_0000000029,PUBLISHED,2000,WPR,WB_HI,COK,AGE25-29,FMLE,0
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,MEX,AGE45-49,FMLE,0.00368
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,POL,AGE30-34,FMLE,0.000403
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LMI,GHA,AGE10-14,MLE,0.001983
LIFE_0000000029,PUBLISHED,2013,EMR,WB_LMI,SYR,AGE60-64,FMLE,0.0084
LIFE_0000000029,PUBLISHED,2012,EUR,WB_LMI,MDA,AGE50-54,MLE,0.014795
LIFE_0000000029,PUBLISHED,1990,EMR,WB_LMI,YEM,AGE100PLUS,FMLE,0.543361
LIFE_0000000029,PUBLISHED,2012,AMR,WB_UMI,PAN,AGE100PLUS,MLE,0.355629
LIFE_0000000029,PUBLISHED,1990,SEAR,WB_LI,NPL,AGE50-54,MLE,0.015828
LIFE_0000000029,PUBLISHED,2012,EMR,,,AGE10-14,MLE,0.001037
LIFE_0000000029,PUBLISHED,2012,AFR,WB_HI,GNQ,AGE100PLUS,FMLE,0.564615
LIFE_0000000029,PUBLISHED,2012,AMR,WB_UMI,PER,AGE60-64,MLE,0.010467
LIFE_0000000029,PUBLISHED,2000,WPR,WB_UMI,NIU,AGE100PLUS,FMLE,0.544211
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,MRT,AGE55-59,FMLE,0.012
LIFE_0000000029,PUBLISHED,2013,AFR,WB_UMI,DZA,AGE35-39,FMLE,0.001709
LIFE_0000000029,PUBLISHED,2013,EMR,WB_HI,QAT,AGE90-94,MLE,0.159289
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LMI,CPV,AGE85-89,MLE,0.23628
LIFE_0000000029,PUBLISHED,2000,EUR,WB_UMI,RUS,AGE1-4,FMLE,0.001
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LMI,CIV,AGE55-59,MLE,0.020736
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,CZE,AGE85-89,FMLE,0.191293
LIFE_0000000029,PUBLISHED,2013,WPR,WB_LMI,WSM,AGE85-89,FMLE,0.123866
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,RWA,AGE1-4,FMLE,0.016171
LIFE_0000000029,PUBLISHED,2012,AMR,WB_LMI,BOL,AGE50-54,MLE,0.010404
LIFE_0000000029,PUBLISHED,1990,EUR,WB_LMI,UKR,AGE100PLUS,MLE,0.482142
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,ISL,AGE20-24,MLE,0.000402
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,VEN,AGE60-64,FMLE,0.013078
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,MLI,AGELT1,MLE,0.136748
LIFE_0000000029,PUBLISHED,2012,AFR,WB_UMI,AGO,AGE55-59,FMLE,0.016189
LIFE_0000000029,PUBLISHED,2000,AMR,WB_HI,CAN,AGE70-74,MLE,0.033067
LIFE_0000000029,PUBLISHED,2000,EUR,WB_UMI,BGR,AGE25-29,MLE,0.001184
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,PHL,AGE75-79,FMLE,0.066168
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LMI,SSD,AGE65-69,FMLE,0.03862
LIFE_0000000029,PUBLISHED,2012,AMR,WB_LMI,GUY,AGE30-34,MLE,0.00512
LIFE_0000000029,PUBLISHED,2013,WPR,WB_UMI,NIU,AGE90-94,MLE,0.330674
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,SVK,AGE20-24,MLE,0.001094
LIFE_0000000029,PUBLISHED,1990,WPR,WB_HI,NRU,AGE20-24,FMLE,0
LIFE_0000000029,PUBLISHED,2013,WPR,WB_UMI,TUV,AGE60-64,FMLE,0.020287
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,BFA,AGE75-79,FMLE,0.113632
LIFE_0000000029,PUBLISHED,2012,SEAR,WB_LI,PRK,AGE5-9,FMLE,0.000687
LIFE_0000000029,PUBLISHED,1990,SEAR,,,AGE20-24,MLE,0.002612
LIFE_0000000029,PUBLISHED,1990,,WB_LI,,AGE35-39,FMLE,0.006999
LIFE_0000000029,PUBLISHED,2012,EUR,WB_UMI,ALB,AGE25-29,MLE,0.001251
LIFE_0000000029,PUBLISHED,2000,EMR,WB_UMI,IRN,AGE70-74,FMLE,0.048351
LIFE_0000000029,PUBLISHED,2013,WPR,WB_UMI,MHL,AGE65-69,MLE,0.03194
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,PHL,AGE65-69,MLE,0.03596
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LMI,ZMB,AGE50-54,MLE,0.015646
LIFE_0000000029,PUBLISHED,2012,AMR,WB_HI,CAN,AGE75-79,MLE,0.038865
LIFE_0000000029,PUBLISHED,1990,EUR,WB_LMI,MDA,AGE40-44,MLE,0.006415
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,KEN,AGE50-54,MLE,0.011626
LIFE_0000000029,PUBLISHED,2013,WPR,WB_UMI,CHN,AGE90-94,FMLE,0.28593
LIFE_0000000029,PUBLISHED,2012,WPR,WB_LMI,PHL,AGE50-54,FMLE,0.006438
LIFE_0000000029,PUBLISHED,2000,EUR,WB_LI,TJK,AGE45-49,MLE,0.006534
LIFE_0000000029,PUBLISHED,2013,EUR,WB_UMI,BGR,AGE35-39,MLE,0.001902
LIFE_0000000029,PUBLISHED,2000,AFR,,,AGE65-69,FMLE,0.036516
LIFE_0000000029,PUBLISHED,2013,EUR,WB_UMI,MNE,AGE1-4,MLE,0.000125
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,HRV,AGELT1,MLE,0.004333
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,POL,AGE45-49,MLE,0.009247
LIFE_0000000029,PUBLISHED,2000,EMR,WB_LI,AFG,AGE65-69,FMLE,0.039078
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,RWA,AGE45-49,FMLE,0.006582
LIFE_0000000029,PUBLISHED,1990,AFR,WB_UMI,SYC,AGE100PLUS,MLE,0.595955
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,BFA,AGE30-34,MLE,0.004727
LIFE_0000000029,PUBLISHED,2012,AMR,WB_UMI,ECU,AGE5-9,MLE,0.000444
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,MDG,AGE90-94,FMLE,0.267893
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LMI,MRT,AGE60-64,MLE,0.023794
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,GMB,AGE35-39,FMLE,0.007057
LIFE_0000000029,PUBLISHED,1990,EMR,WB_LMI,JOR,AGE45-49,MLE,0.005
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LMI,ZMB,AGE40-44,MLE,0.042384
LIFE_0000000029,PUBLISHED,2013,EMR,WB_UMI,IRQ,AGE5-9,FMLE,0.000332
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,EST,AGE55-59,MLE,0.023058
LIFE_0000000029,PUBLISHED,2000,EMR,WB_HI,ARE,AGE20-24,MLE,0.000936
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,WSM,AGE70-74,FMLE,0.048987
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LI,MDG,AGE45-49,FMLE,0.009072
LIFE_0000000029,PUBLISHED,2000,EUR,WB_LI,KGZ,AGE25-29,FMLE,0.001
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LI,LAO,AGE85-89,MLE,0.256
LIFE_0000000029,PUBLISHED,1990,EMR,WB_UMI,TUN,AGE60-64,FMLE,0.011571
LIFE_0000000029,PUBLISHED,2012,AMR,WB_LMI,GUY,AGE85-89,FMLE,0.198488
LIFE_0000000029,PUBLISHED,2000,AMR,WB_LI,HTI,AGE10-14,MLE,0.003147
LIFE_0000000029,PUBLISHED,2012,EMR,WB_HI,KWT,AGE20-24,FMLE,0.000218
LIFE_0000000029,PUBLISHED,2012,SEAR,WB_LI,MMR,AGE55-59,MLE,0.017218
LIFE_0000000029,PUBLISHED,2013,,WB_UMI,,AGE15-19,BTSX,0.000697
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,MWI,AGE1-4,MLE,0.00659
LIFE_0000000029,PUBLISHED,1990,AFR,WB_UMI,SYC,AGE65-69,MLE,0.049334
LIFE_0000000029,PUBLISHED,1990,AFR,WB_UMI,NAM,AGE10-14,FMLE,0.001235
LIFE_0000000029,PUBLISHED,2012,AMR,WB_UMI,ARG,AGE75-79,FMLE,0.034897
LIFE_0000000029,PUBLISHED,1990,EUR,WB_UMI,ROU,AGE5-9,FMLE,0.000475
LIFE_0000000029,PUBLISHED,2000,AMR,WB_LMI,ECU,AGE55-59,FMLE,0.007
LIFE_0000000029,PUBLISHED,2000,EMR,WB_HI,QAT,AGE80-84,MLE,0.079993
LIFE_0000000029,PUBLISHED,1990,WPR,,,AGE25-29,MLE,0.001659
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,PAN,AGE100PLUS,FMLE,0.522185
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LMI,MRT,AGE70-74,FMLE,0.05544
LIFE_0000000029,PUBLISHED,2000,AMR,,,AGE45-49,BTSX,0.004199
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LMI,SEN,AGE75-79,MLE,0.107457
LIFE_0000000029,PUBLISHED,2000,EMR,WB_LI,AFG,AGE95-99,MLE,0.460984
LIFE_0000000029,PUBLISHED,2000,SEAR,WB_UMI,MDV,AGE80-84,MLE,0.138422
LIFE_0000000029,PUBLISHED,1990,WPR,WB_HI,AUS,AGE100PLUS,FMLE,0.420414
LIFE_0000000029,PUBLISHED,1990,WPR,WB_UMI,MYS,AGE70-74,MLE,0.057627
LIFE_0000000029,PUBLISHED,2012,WPR,WB_LMI,VNM,AGE85-89,MLE,0.1258
LIFE_0000000029,PUBLISHED,2012,SEAR,WB_LI,MMR,AGE90-94,MLE,0.344234
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,MHL,AGE1-4,MLE,0.004
LIFE_0000000029,PUBLISHED,2013,AFR,WB_UMI,MUS,AGE50-54,FMLE,0.004629
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,LBR,AGELT1,FMLE,0.052667
LIFE_0000000029,PUBLISHED,2013,WPR,WB_LMI,FSM,AGE80-84,FMLE,0.130185
LIFE_0000000029,PUBLISHED,2013,EMR,WB_HI,BHR,AGE55-59,FMLE,0.005058
LIFE_0000000029,PUBLISHED,2000,WPR,WB_UMI,MYS,AGE95-99,FMLE,0.404479
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,MWI,AGE85-89,FMLE,0.299067
LIFE_0000000029,PUBLISHED,2000,EUR,WB_UMI,HUN,AGE15-19,FMLE,0.000266
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,DMA,AGE100PLUS,MLE,0.524336
LIFE_0000000029,PUBLISHED,2013,SEAR,WB_LI,BGD,AGELT1,FMLE,0.029184
LIFE_0000000029,PUBLISHED,2012,AFR,WB_UMI,BWA,AGE95-99,FMLE,0.353429
LIFE_0000000029,PUBLISHED,2000,AMR,WB_LI,HTI,AGE45-49,MLE,0.012291
LIFE_0000000029,PUBLISHED,2013,EMR,WB_HI,BHR,AGE90-94,FMLE,0.213972
LIFE_0000000029,PUBLISHED,1990,EUR,WB_LMI,KGZ,AGE5-9,MLE,0.000766
LIFE_0000000029,PUBLISHED,2012,EUR,WB_LMI,MDA,AGE85-89,MLE,0.197652
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,SVN,AGE85-89,FMLE,0.102903
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,ZWE,AGE95-99,FMLE,0.399716
LIFE_0000000029,PUBLISHED,2000,,WB_LMI,,AGE5-9,FMLE,0.002316
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,CZE,AGE65-69,MLE,0.047893
LIFE_0000000029,PUBLISHED,1990,EUR,WB_UMI,RUS,AGE40-44,FMLE,0.002
LIFE_0000000029,PUBLISHED,1990,EMR,WB_LMI,PAK,AGE10-14,FMLE,0.001269
LIFE_0000000029,PUBLISHED,2012,AMR,WB_UMI,SUR,AGE70-74,FMLE,0.019605
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,IRL,AGE20-24,FMLE,0.000408
LIFE_0000000029,PUBLISHED,2000,WPR,WB_LI,KHM,AGE80-84,FMLE,0.067878
LIFE_0000000029,PUBLISHED,2012,AMR,WB_LMI,GUY,AGE15-19,FMLE,0.001278
LIFE_0000000029,PUBLISHED,2000,WPR,WB_LMI,VNM,AGE80-84,MLE,0.099612
LIFE_0000000029,PUBLISHED,2013,WPR,WB_UMI,PLW,AGE25-29,FMLE,0.000854
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,LBR,AGE55-59,MLE,0.018578
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,EST,AGE40-44,FMLE,0.002413
LIFE_0000000029,PUBLISHED,2013,AMR,WB_UMI,CUB,AGE50-54,FMLE,0.003508
LIFE_0000000029,PUBLISHED,2013,EUR,WB_UMI,KAZ,AGE85-89,MLE,0.247689
LIFE_0000000029,PUBLISHED,1990,AMR,WB_UMI,DOM,AGE45-49,FMLE,0.004783
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,BEL,AGE15-19,MLE,0.000893
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,CYP,AGE55-59,MLE,0.007974
LIFE_0000000029,PUBLISHED,2013,EUR,WB_HI,POL,AGE80-84,FMLE,0.064094
LIFE_0000000029,PUBLISHED,2000,AFR,WB_UMI,MUS,AGE20-24,MLE,0.001223
LIFE_0000000029,PUBLISHED,2013,,WB_UMI,,AGE1-4,BTSX,0.00099
LIFE_0000000029,PUBLISHED,1990,AFR,WB_UMI,BWA,AGE40-44,FMLE,0.005177
LIFE_0000000029,PUBLISHED,2013,WPR,WB_HI,JPN,AGE30-34,MLE,0.000745
LIFE_0000000029,PUBLISHED,2000,WPR,WB_HI,COK,AGE35-39,FMLE,0.002
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,AUT,AGE85-89,MLE,0.13251
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LMI,AGO,AGE70-74,FMLE,0.075
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LMI,CPV,AGE10-14,MLE,0.000834
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,WSM,AGE50-54,MLE,0.016254
LIFE_0000000029,PUBLISHED,2000,AFR,,,AGE95-99,FMLE,0.413225
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,AUT,AGE70-74,FMLE,0.013994
LIFE_0000000029,PUBLISHED,2000,AFR,WB_LMI,CPV,AGE100PLUS,FMLE,0.548584
LIFE_0000000029,PUBLISHED,1990,EUR,WB_UMI,HUN,AGE10-14,FMLE,0.000206
LIFE_0000000029,PUBLISHED,2012,EUR,WB_UMI,AZE,AGELT1,FMLE,0.029179
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,CAF,AGE50-54,MLE,0.018076
LIFE_0000000029,PUBLISHED,2012,WPR,WB_LMI,MNG,AGE30-34,MLE,0.003815
LIFE_0000000029,PUBLISHED,2000,AMR,WB_LMI,HND,AGE95-99,FMLE,0.260153
LIFE_0000000029,PUBLISHED,2012,EUR,WB_UMI,MKD,AGE30-34,FMLE,0.000468
LIFE_0000000029,PUBLISHED,2000,AFR,WB_UMI,SYC,AGE90-94,FMLE,0.25257
LIFE_0000000029,PUBLISHED,1990,EUR,WB_UMI,ROU,AGE100PLUS,MLE,0.527188
LIFE_0000000029,PUBLISHED,1990,EUR,WB_HI,SWE,AGE35-39,MLE,0.00137
LIFE_0000000029,PUBLISHED,2012,AMR,WB_LMI,GUY,AGE50-54,FMLE,0.011339
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,MLT,AGE75-79,FMLE,0.044265
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,MWI,AGE65-69,MLE,0.046333
LIFE_0000000029,PUBLISHED,2000,WPR,WB_UMI,MYS,AGE40-44,MLE,0.004142
LIFE_0000000029,PUBLISHED,2000,EUR,WB_UMI,LVA,AGE95-99,MLE,0.332
LIFE_0000000029,PUBLISHED,2013,EMR,WB_LMI,SYR,AGE85-89,MLE,0.20311
LIFE_0000000029,PUBLISHED,2012,AMR,WB_HI,URY,AGE60-64,MLE,0.018653
LIFE_0000000029,PUBLISHED,2012,EMR,WB_LI,AFG,AGE65-69,FMLE,0.03424
LIFE_0000000029,PUBLISHED,2000,WPR,WB_UMI,PLW,AGE50-54,FMLE,0.007185
LIFE_0000000029,PUBLISHED,2012,EMR,,,AGELT1,MLE,0.048864
LIFE_0000000029,PUBLISHED,2013,EMR,WB_UMI,IRQ,AGE85-89,FMLE,0.183943
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,IRL,AGE80-84,MLE,0.117838
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,PNG,AGE60-64,FMLE,0.032412
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,SLE,AGE85-89,MLE,0.354709
LIFE_0000000029,PUBLISHED,2000,AMR,WB_HI,CAN,AGE25-29,MLE,0.000803
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,SVN,AGELT1,MLE,0.002746
LIFE_0000000029,PUBLISHED,2013,AFR,WB_LI,SLE,AGE50-54,MLE,0.019658
LIFE_0000000029,PUBLISHED,2013,AMR,WB_UMI,PAN,AGE35-39,FMLE,0.001301
LIFE_0000000029,PUBLISHED,2012,AMR,,,AGE80-84,FMLE,0.059657
LIFE_0000000029,PUBLISHED,1990,WPR,WB_LMI,MNG,AGE5-9,FMLE,0.001562
LIFE_0000000029,PUBLISHED,2012,AFR,WB_LI,SLE,AGE80-84,MLE,0.238101
LIFE_0000000029,PUBLISHED,2000,EUR,WB_HI,CHE,AGE95-99,MLE,0.380838
LIFE_0000000029,PUBLISHED,1990,EUR,WB_UMI,AZE,AGE65-69,FMLE,0.031263
LIFE_0000000029,PUBLISHED,1990,,WB_LMI,,AGE25-29,FMLE,0.003093
LIFE_0000000029,PUBLISHED,2012,WPR,WB_LI,KHM,AGE50-54,FMLE,0.006993
LIFE_0000000029,PUBLISHED,1990,WPR,,,AGE75-79,BTSX,0.06956
LIFE_0000000029,PUBLISHED,1990,AFR,WB_LI,GIN,AGE30-34,FMLE,0.006007
LIFE_0000000029,PUBLISHED,2013,EUR,WB_LMI,KGZ,AGE30-34,FMLE,0.001583
LIFE_0000000029,PUBLISHED,2000,AMR,WB_UMI,BRA,AGE35-39,FMLE,0.00176
LIFE_0000000029,PUBLISHED,1990,AMR,WB_HI,TTO,AGE90-94,MLE,0.285647
LIFE_0000000029,PUBLISHED,2000,EUR,WB_LI,UZB,AGE90-94,FMLE,0.198
LIFE_0000000029,PUBLISHED,2012,EUR,WB_HI,BEL,AGE1-4,FMLE,0.000177
